name,url
i-valex-1 15 gram-480 kcal/100 gram oral powder,https://www.webmd.com//drugs/2/drug-19591/i-valex-1-15-gram-480-kcal-100-gram-powder/details
i-valex-2 30 gram-410 kcal/100 gram oral powder,https://www.webmd.com//drugs/2/drug-19597/i-valex-2-30-gram-410-kcal-100-gram-powder/details
i-vite,https://www.webmd.com//drugs/2/drug-9902/i-vite/details
i-vite tablet,https://www.webmd.com//drugs/2/drug-76894/i-vite/details
i.l.x. b-12,https://www.webmd.com//drugs/2/drug-10504/i-l-x-b-12/details
i5 0.4 gram-3.6 kcal/gram oral powder packet,https://www.webmd.com//drugs/2/drug-184865/i5-0-4-gram-3-6-kcal-gram-powder-packet/details
jadenu,https://www.webmd.com//drugs/2/drug-168189-1694/jadenu/details
jadenu sprinkle,https://www.webmd.com//drugs/2/drug-173707-1694/jadenu-sprinkle/details
"jaimiess 0.15 mg-30 mcg (84)/10 mcg(7) tablets,3 month dose pack contraceptives",https://www.webmd.com//drugs/2/drug-178956-727/jaimiess/details
jakafi,https://www.webmd.com//drugs/2/drug-158427-1453/jakafi/details
jalyn,https://www.webmd.com//drugs/2/drug-154290-1337/jalyn/details
janssen covid-19 vaccine (pf) 0.5 ml intramuscular suspension (eua) (sars-cov-2) vaccines,https://www.webmd.com//drugs/2/drug-180787-456/janssen-covid-19-vaccine-eua-vial/details
jantoven,https://www.webmd.com//drugs/2/drug-77321-6022/jantoven/details
janumet,https://www.webmd.com//drugs/2/drug-148074-938/janumet/details
janumet xr,https://www.webmd.com//drugs/2/drug-159466-1473/janumet-xr/details
januvia,https://www.webmd.com//drugs/2/drug-145704-838/januvia/details
japanese encephalitis vacc(pf) syringe,https://www.webmd.com//drugs/2/drug-152768/japanese-encephalitis-vaccpf-syringe/details
jardiance,https://www.webmd.com//drugs/2/drug-166762-1634/jardiance/details
jarro-dophilus 3.4 billion cell capsule antidiarrheal formulations with gut flora microorganisms,https://www.webmd.com//drugs/2/drug-177124-1275/jarro-dophilus/details
jarro-dophilus allergen free 10 billion cell capsule antidiarrheal formulations with gut flora microorganisms,https://www.webmd.com//drugs/2/drug-184932-1275/jarro-dophilus-allergen-free/details
jarro-dophilus baby 3 billion cell-600 mg/gram oral powder antidiarrheal formulations with gut flora microorganisms,https://www.webmd.com//drugs/2/drug-185033-1275/jarro-dophilus-baby-3-billion-cell-600-mg-gram-powder/details
jarro-dophilus baby probiotic 3 billion cell-600 mg/gram oral powder antidiarrheal formulations with gut flora microorganisms,https://www.webmd.com//drugs/2/drug-185398-1275/jarro-dophilus-baby-probiotic-3-billion-cell-600-mg-gram-powder/details
jarro-dophilus digest sure 5 billion cell-188 mg tablet antidiarrheal formulations with gut flora microorganisms,https://www.webmd.com//drugs/2/drug-185906-1707/jarro-dophilus-digest-sure/details
"jarro-dophilus eps 5 billion cell capsule,delayed release antidiarrheal formulations with gut flora microorganisms",https://www.webmd.com//drugs/2/drug-184876-1275/jarro-dophilus-eps/details
"jarro-dophilus gut calm 8 billion cell capsule,delayed release antidiarrheal formulations with flora microorganisms",https://www.webmd.com//drugs/2/drug-185979-1275/jarro-dophilus-gut-calm/details
jarro-dophilus kids 500 million cell-50 mg chewable tablet antidiarrheal formulations with gut flora microorganisms,https://www.webmd.com//drugs/2/drug-184896-1275/jarro-dophilus-kids/details
jarro-dophilus plus fos 3.4 billion cell-210 mg capsule antidiarrheal formulations with gut flora microorganisms,https://www.webmd.com//drugs/2/drug-184881-1275/jarro-dophilus-plus-fos/details
"jarro-dophilus prenatal 6 billion cell capsule,delayed release antidiarrheal formulations with gut flora microorganisms",https://www.webmd.com//drugs/2/drug-185370-1275/jarro-dophilus-prenatal/details
"jarro-dophilus ultra 50 billion cell capsule,delayed release antidiarrheal formulations with gut flora microorganisms",https://www.webmd.com//drugs/2/drug-185914-1275/jarro-dophilus-ultra/details
"jarro-dophilus women 10 billion cell capsule,delayed release antidiarrheal formulations with gut flora microorganisms",https://www.webmd.com//drugs/2/drug-184894-1275/jarro-dophilus-women/details
jasmiel,https://www.webmd.com//drugs/2/drug-176866-656/jasmiel/details
jasmine fragrance liquid,https://www.webmd.com//drugs/2/drug-161969/jasmine-fragrance-liquid/details
jatenzo 237 mg capsule androgens/anabolic steroids,https://www.webmd.com//drugs/2/drug-178503-7116/jatenzo/details
javygtor 100 mg oral powder packet phenylketonuria tx - cofactors of phenylalanine hydroxylase,https://www.webmd.com//drugs/2/drug-184806-1920/javygtor-500-mg-powder-packet/details
javygtor 100 mg soluble tablet phenylketonuria tx - cofactors of phenylalanine hydroxylase,https://www.webmd.com//drugs/2/drug-184806-1916/javygtor-tablet-soluble/details
jaypirca 100 mg tablet antineoplastic - protein-tyrosine kinase inhibitors,https://www.webmd.com//drugs/2/drug-185890-2473/jaypirca/details
k-flo 3.4 gram-150 kcal/100 ml oral liquid,https://www.webmd.com//drugs/2/drug-184299/k-flo-41/details
k-pax 4.5 mg iron-200 mcg capsule,https://www.webmd.com//drugs/2/drug-146883/k-pax-4-5-mg-iron-200-mcg-capsule/details
k-pax immune booster 24 gram-240 kcal/65 gram oral powder,https://www.webmd.com//drugs/2/drug-153287/k-pax-immune-booster-24-gram-240-kcal-65-gram-powder/details
k-pax immune support,https://www.webmd.com//drugs/2/drug-156282/k-pax-immune-support/details
k-pec,https://www.webmd.com//drugs/2/drug-93648-9025/k-pec/details
k-phos neutral,https://www.webmd.com//drugs/2/drug-14857-7221/k-phos-neutral/details
k-phos no.2,https://www.webmd.com//drugs/2/drug-22788-7221/k-phos-no-2/details
k-phos original,https://www.webmd.com//drugs/2/drug-87626-9221/k-phos-original/details
k-quik 21 gram-189 kcal/100 ml oral emulsion lipids,https://www.webmd.com//drugs/2/drug-184300/k-quik/details
"k-right 50 mcg-500 mcg-1,500 mcg capsule vitamin d",https://www.webmd.com//drugs/2/drug-185045/k-right/details
k-tab er,https://www.webmd.com//drugs/2/drug-59863-674/k-tab-er/details
k-y lubricating jelly,https://www.webmd.com//drugs/2/drug-2575/k-y-lubricating-jelly/details
"k1-1000  1,000 mcg capsule vitamin k",https://www.webmd.com//drugs/2/drug-180865/k1-1000/details
k2 plus d3,https://www.webmd.com//drugs/2/drug-169481/k2-plus-d3/details
kabiven emulsion,https://www.webmd.com//drugs/2/drug-162374/kabiven-emulsion/details
kadcyla vial,https://www.webmd.com//drugs/2/drug-163563-1524/kadcyla-vial/details
kadian,https://www.webmd.com//drugs/2/drug-1509-1239/kadian/details
kahlua flavor liquid,https://www.webmd.com//drugs/2/drug-161514/kahlua-flavor-liquid/details
kaitlib fe,https://www.webmd.com//drugs/2/drug-170961-632/kaitlib-fe/details
kala,https://www.webmd.com//drugs/2/drug-162204-1275/kala/details
kalbitor vial,https://www.webmd.com//drugs/2/drug-153486-1230/kalbitor-vial/details
kale-quinoa-berries vegan 5 gram-100 kcal/scoop oral powder,https://www.webmd.com//drugs/2/drug-184529/kale-quinoa-berries-vegan-5-gram-100-kcal-scoop-powder/details
kaletra,https://www.webmd.com//drugs/2/drug-19939-542/kaletra/details
kaletra solution,https://www.webmd.com//drugs/2/drug-19939-3294/kaletra-solution/details
kalliga 0.15 mg-0.03 mg tablet contraceptives,https://www.webmd.com//drugs/2/drug-177479-115/kalliga/details
kaltostat bandage,https://www.webmd.com//drugs/2/drug-75529/kaltostat-bandage/details
kaltostat fortex bandage,https://www.webmd.com//drugs/2/drug-63282/kaltostat-fortex-bandage/details
"kaltostat wound dressing 2"" x",https://www.webmd.com//drugs/2/drug-75530/kaltostat-bandage/details
kalydeco,https://www.webmd.com//drugs/2/drug-159425-1463/kalydeco/details
"kamdoy spray, non-aerosol",https://www.webmd.com//drugs/2/drug-174202-9170/kamdoy-spray-non-aerosol/details
kanamycin (bulk) powder,https://www.webmd.com//drugs/2/drug-32807/kanamycin-bulk-powder/details
kanjinti 420 mg intravenous solution antineoplast egf receptor blocker recomb monoclonal antibody,https://www.webmd.com//drugs/2/drug-177289-4273/kanjinti-vial/details
kanuma 2 mg/ml intravenous solution metabolic enzyme replacemnt-lysosomal acid lipase deficiency,https://www.webmd.com//drugs/2/drug-170654-2490/kanuma-vial/details
kao-tin capsule,https://www.webmd.com//drugs/2/drug-146054-9109/kao-tin/details
kaolin (bulk) powder,https://www.webmd.com//drugs/2/drug-8669/kaolin-bulk-powder/details
kaopectate,https://www.webmd.com//drugs/2/drug-93174-9109/kaopectate/details
kaopectate ex str (bismuth ss) 525 mg/15 ml oral suspension,https://www.webmd.com//drugs/2/drug-89187-9025/kaopectate/details
"kaopectate suspension, (final dose form)",https://www.webmd.com//drugs/2/drug-89186-9025/kaopectate/details
"kapspargo sprinkle 200 mg capsule,extended release beta-blockers (systemic)",https://www.webmd.com//drugs/2/drug-175675-2372/kapspargo-sprinkle/details
kapvay,https://www.webmd.com//drugs/2/drug-155086-1378/kapvay/details
"kapzin dc 1.5 %-0.025 % topical, solution and cream non-steroidal anti-inflammatory agents (nsaid), topical",https://www.webmd.com//drugs/2/drug-180685-427/kapzin-dc-combination-package-solution-and-cream/details
karaya gum (bulk) powder,https://www.webmd.com//drugs/2/drug-159868/karaya-gum-bulk-powder/details
karbinal er,https://www.webmd.com//drugs/2/drug-166303-663/karbinal-er/details
kariva,https://www.webmd.com//drugs/2/drug-32934-628/kariva/details
kataraxap 4 %-0.025 % topical emulsion corticosteroids,https://www.webmd.com//drugs/2/drug-185579/kataraxap-emulsion/details
katarvia 4 %-0.025 % topical emulsion acne products,https://www.webmd.com//drugs/2/drug-185556/katarvia-emulsion/details
katarya 4 %-0.025 %-0.5 % topical emulsion depigmenting agents,https://www.webmd.com//drugs/2/drug-180536/katarya-emulsion/details
kataryaxn 4 %-0.025 %-0.5 % topical emulsion depigmenting agents,https://www.webmd.com//drugs/2/drug-180543/kataryaxn-emulsion/details
katerzia 1 mg/ml oral suspension calcium channel blockers,https://www.webmd.com//drugs/2/drug-177569-9010/katerzia/details
kava,https://www.webmd.com//drugs/2/drug-63954/kava/details
kava capsule,https://www.webmd.com//drugs/2/drug-703-314/kava/details
kaxm 4 % topical emulsion depigmenting agents,https://www.webmd.com//drugs/2/drug-180512/kaxm-emulsion/details
kazano,https://www.webmd.com//drugs/2/drug-163396-1520/kazano/details
l-arginine,https://www.webmd.com//drugs/2/drug-77412/l-arginine/details
"l-arginine men's health 1,000 mg-16.6 mcg-66.6 mcg tablet",https://www.webmd.com//drugs/2/drug-185067/l-arginine-mens-health/details
l-aspartic acid powder,https://www.webmd.com//drugs/2/drug-14648/l-aspartic-acid-powder/details
l-carnitine powder,https://www.webmd.com//drugs/2/drug-7872/l-carnitine-powder/details
l-carnosine 500 mg capsule,https://www.webmd.com//drugs/2/drug-184951/l-carnosine/details
l-citrulline powder,https://www.webmd.com//drugs/2/drug-14741/l-citrulline-powder/details
l-cysteine,https://www.webmd.com//drugs/2/drug-10039/l-cysteine/details
l-glutamic acid powder,https://www.webmd.com//drugs/2/drug-7513/l-glutamic-acid-powder/details
l-glutamine,https://www.webmd.com//drugs/2/drug-3621/l-glutamine/details
l-glutamine powder,https://www.webmd.com//drugs/2/drug-5799/l-glutamine-powder/details
l-isoleucine powder,https://www.webmd.com//drugs/2/drug-10797/l-isoleucine-powder/details
l-lysine,https://www.webmd.com//drugs/2/drug-152688/l-lysine/details
l-lysine ointment,https://www.webmd.com//drugs/2/drug-148029/l-lysine-ointment/details
l-menthol crystals,https://www.webmd.com//drugs/2/drug-2603/l-menthol-crystals/details
l-methyl-mc,https://www.webmd.com//drugs/2/drug-159729/l-methyl-mc/details
l-serine crystals,https://www.webmd.com//drugs/2/drug-91620/l-serine-crystals/details
l-threonine,https://www.webmd.com//drugs/2/drug-5998/l-threonine/details
l-threonine crystals,https://www.webmd.com//drugs/2/drug-8307/l-threonine-crystals/details
l-tryptophan,https://www.webmd.com//drugs/2/drug-1516-8177/l-tryptophan/details
l-tyrosine,https://www.webmd.com//drugs/2/drug-10218/l-tyrosine/details
l-valine powder,https://www.webmd.com//drugs/2/drug-8286/l-valine-powder/details
l. acidophilus-dig enz cmb 5 capsule,https://www.webmd.com//drugs/2/drug-167699-1707/l-acidophilus-dig-enz-cmb-5-capsule/details
l. acidophilus-l. rhamnosus capsule,https://www.webmd.com//drugs/2/drug-167668-1275/l-acidophilus-l-rhamnosus-capsule/details
l. reuteri-vitamin d3 drops,https://www.webmd.com//drugs/2/drug-167713/l-reuteri-vitamin-d3-drops/details
l. rhamnosus 5 billion cell-vit c 90 mg-zinc 1.88 mg-elder chew tablet,https://www.webmd.com//drugs/2/drug-181537/l-rhamnosus-c-zinc-elderberry-tablet-chewable/details
"l. rhamnosus,paracasei-b. lactis 11 billion cell-vit c 15 mg capsule",https://www.webmd.com//drugs/2/drug-182597/l-parac-rhamn-b-animalis-vit-c-capsule/details
"l.ac,cas,par,plan,sal-b.an,bi-l.la 7.5 billion cell oral powder packet",https://www.webmd.com//drugs/2/drug-186875-1275/l-ac-cas-par-plan-sal-b-an-bi-l-la-powder-packet/details
"l.acid, rhamn 5 billion cell-folate 400 mcg dfe-lactoferrin capsule,dr",https://www.webmd.com//drugs/2/drug-184721/l-acid-rhamn-folate-lactoferr-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"l.acid,bul,para,rham-b.anim,long 10 billion cell-inulin 100 mg capsule",https://www.webmd.com//drugs/2/drug-183497-1275/l-ac-bul-par-rha-b-ani-lon-inu-capsule/details
"l.acid,casei,saliv-b.anim-l.lactis-e.faecium 2 billion cell pwd packet",https://www.webmd.com//drugs/2/drug-186898-1275/l-ac-cas-sal-b-ani-l-lact-e-fa-powder-in-packet/details
"l.acid,gass-b.animal,bifid,infant 50 billion cell capsule,delayed rel",https://www.webmd.com//drugs/2/drug-183771-1275/l-acid-gass-b-anim-bifid-infan-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"l.acid,paracasei,plant,rhamn-b.animalis,breve 10 billion cell capsule",https://www.webmd.com//drugs/2/drug-184852-1275/lactobac-21-bif-animalis-breve-capsule/details
"l.acid,plant,rhamn-b.animal,breve 5 billion cell-enzymes 188 mg tablet",https://www.webmd.com//drugs/2/drug-185877-1707/l-acid-pla-rham-b-ani-brev-enz-tablet/details
"l.acid,plant-b.anim,brev 500 million cell-fos,inulin 50 mg chew tablet",https://www.webmd.com//drugs/2/drug-184827-1275/l-acid-plan-b-ani-brev-fos-inu-tablet-chewable/details
"l.acid,plant-b.anim,lon-s.bou 40 billion cell-larch oral powder packet",https://www.webmd.com//drugs/2/drug-185792/l-acid-plant-b-anim-lon-s-bou-larch-powder-packet/details
"l.acid,plant-b.animal,long-s.boulard 35 billion cell capsule, del rel",https://www.webmd.com//drugs/2/drug-184534-1275/l-acid-plant-b-anim-long-s-bou-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"l.acid,rhamn-bif anim-b.subt 15 billion cell-bacterio mg capsule,dr",https://www.webmd.com//drugs/2/drug-184034-1275/l-acid-rham-b-anim-b-subt-bact-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
l.acid-l.casei-b.bif-b.lon-fos capsule,https://www.webmd.com//drugs/2/drug-167226-1275/l-acid-l-casei-b-bif-b-lon-fos-capsule/details
"l.acidop-l.gass-b.bifid-b.long tablet, delayed release (enteric coated)",https://www.webmd.com//drugs/2/drug-168197-1275/l-acidop-l-gass-b-bifid-b-long-tablet-delayed-release-enteric-coated/details
"l.acidoph, paracasei,b. lactis capsule",https://www.webmd.com//drugs/2/drug-167832-1275/l-acidoph-paracasei-b-lactis-capsule/details
"l.acidoph-b.coag 15 billion cell-folic 1,000 mcg-inulin 25 mg capsule",https://www.webmd.com//drugs/2/drug-184704/l-acidoph-b-coag-folic-inulin-capsule/details
"l.acidophil,salivari-bifido bifidum-strep thermoph 175 mg capsule",https://www.webmd.com//drugs/2/drug-150454-1275/acidophilus/details
"l.cas,rham-b.brev,inf,long-gos 3 billion cell-600 mg/gram oral powder",https://www.webmd.com//drugs/2/drug-185332-1275/l-cas-rham-b-brev-inf-long-gos-powder/details
"l.casei, rhamn-bifido no.4-gos 3 billion cell-600 mg/gram oral powder",https://www.webmd.com//drugs/2/drug-185013-1275/l-casei-rhamn-bifido-no-4-gos-powder/details
"l.crisp,gass,jens,rham-b.infant 6 billion cell capsule, delay release",https://www.webmd.com//drugs/2/drug-185318-1275/l-crisp-gass-jens-rhamn-b-infa-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"l.helv,rhamn-b.long 2 billion cell-zinc mg-selenium 12.5 mcg capsule",https://www.webmd.com//drugs/2/drug-186104/l-helv-rhamn-b-long-zinc-selen-capsule/details
"l.plantarum-s.boulardii-p.acidilact 8 billion cell capsule,delayed rel",https://www.webmd.com//drugs/2/drug-185941-1275/l-plantarum-s-boul-p-acidilact-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"l.rhamno, b.animal 3.5 billion cell-fucosyllac 1 gram-d3 oral pwd pack",https://www.webmd.com//drugs/2/drug-181529/l-rhamno-b-animalis-fucosyl-d3-powder-in-packet/details
l.rhamnos 5 billion cell-c 90 mg-d3 20 mcg-zinc-elderberry chew tablet,https://www.webmd.com//drugs/2/drug-184997/l-rhamnos-c-d3-zinc-elderberry-tablet-chewable/details
"l.rhamnos,b.animal 2 billion cell-dha 50 mg-fucosyll-d3 oral pwdr pack",https://www.webmd.com//drugs/2/drug-185222/l-rhamn-b-anim-dha-fucosyll-d3-powder-in-packet/details
"l.rhamnosus-b.animal-vit b6,b12 12 billion cell-1.7 mg-2.4 mcg capsule",https://www.webmd.com//drugs/2/drug-181521/l-rhamnosus-b-animalis-b6-b12-capsule/details
labetalol (bulk) powder,https://www.webmd.com//drugs/2/drug-32783/labetalol-bulk-powder/details
labetalol hcl,https://www.webmd.com//drugs/2/drug-7212-1168/labetalol-hcl/details
labetalol hcl syringe,https://www.webmd.com//drugs/2/drug-8798/labetalol-hcl-syringe/details
lac-hydrin five lotion,https://www.webmd.com//drugs/2/drug-9960-164/lac-hydrin-five-lotion/details
lacrisert insert,https://www.webmd.com//drugs/2/drug-6863-213/lacrisert-insert/details
lactaid fast act,https://www.webmd.com//drugs/2/drug-93739-644/lactaid-fast-act/details
lactase,https://www.webmd.com//drugs/2/drug-6417-644/lactase/details
lactase enzyme,https://www.webmd.com//drugs/2/drug-5506-644/lactase-enzyme/details
"lactated ringers solution, intravenous",https://www.webmd.com//drugs/2/drug-2607/lactated-ringers-solution/details
"lactated ringers solution, irrigation",https://www.webmd.com//drugs/2/drug-2606/lactated-ringers-solution/details
lactic acid liquid,https://www.webmd.com//drugs/2/drug-16297/lactic-acid-liquid/details
lactinex,https://www.webmd.com//drugs/2/drug-6865-1275/lactinex/details
"lactinex tablet, chewable",https://www.webmd.com//drugs/2/drug-6865-361/lactinex-tablet-chewable/details
"lacto 19-b.breve,long-l.lactis-p.acidi 5 billion cell capsule,del rel",https://www.webmd.com//drugs/2/drug-184826-1275/lacto19-bifido-l-lactis-p-acid-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lacto 33-bifid.animal,longum 3.4 billion cell-fos,inul 210 mg capsule",https://www.webmd.com//drugs/2/drug-184812-1275/lacto-33-b-animal-long-fos-inu-capsule/details
lacto 89-bifido 9-l.lactis-s.thermophilus 350 billion cell pwdr packet,https://www.webmd.com//drugs/2/drug-185691-1275/lacto-89-bifid-9-l-lact-s-ther-powder-in-packet/details
"lacto no.21-bifido no.7 50 billion cell-inulin mg capsule,delay rel",https://www.webmd.com//drugs/2/drug-183666-1275/lact-no-21-bifido-no-7-inulin-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lacto no.51-b.animalis 30 billion cell-inulin 50 mg capsule,delay rel",https://www.webmd.com//drugs/2/drug-183751-1275/lacto-no-51-b-animalis-inulin-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lacto,bifido 50 billion cell-vit c 90 mg-vit d3  30 mcg-b6-b12 capsule",https://www.webmd.com//drugs/2/drug-184853/lacto-21-bifido-7-c-d3-b6-b12-capsule/details
"lacto-b.anim,bif,inf-inul-acacia 100 billion cell-75mg capsule,del rel",https://www.webmd.com//drugs/2/drug-183804-1275/lacto-83-b-ani-bif-inf-inu-aca-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lacto-b.anim,bifid-inulin 50 billion cell-50 mg capsule,delay release",https://www.webmd.com//drugs/2/drug-183665-1275/lacto-51-b-animal-bifid-inulin-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
lacto-bifido-bacillus-bacteriophage 10 billion cell-15 mg capsule dr,https://www.webmd.com//drugs/2/drug-182605-1275/lacto-bifdo-bacillus-bacterio-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lacto-bifido-inulin-acacia 60 billion cell-75 mg capsule,delay release",https://www.webmd.com//drugs/2/drug-183658-1275/lacto-20-bifido-inulin-acacia-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
lacto-pectin,https://www.webmd.com//drugs/2/drug-15767-1275/lacto-pectin/details
lactobac no.2-bifidobac no.11-s. thermo 112.5 billion cell capsule,https://www.webmd.com//drugs/2/drug-184758/lactobac-2-bifido-11-s-therm-capsule/details
"lactobac no.32-b.animal 50 billion cell-inulin mg capsule,delay rel",https://www.webmd.com//drugs/2/drug-183718-1275/lact-no-32-bif-animalis-inulin-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lactobac no.85-bifidobac no.8 50 billion cell capsule, delayed release",https://www.webmd.com//drugs/2/drug-185844-1275/lactobac-no-85-bifidobac-no-8-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lactobac no.93-b.anim,bifi-l.lactis 15 billion cell oral powder packet",https://www.webmd.com//drugs/2/drug-186431-1275/lactobac-no-93-b-anim-bifi-l-lactis-powder-packet/details
lactobacillus acidoph-l.bulgar capsule,https://www.webmd.com//drugs/2/drug-76673-361/lactobacillus-acidoph-l-bulgar-capsule/details
"lactobacillus acidoph-pectin tablet, chewable",https://www.webmd.com//drugs/2/drug-18711-1275/lactobacillus-acidoph-pectin-tablet-chewable/details
lactobacillus acidophilus (bulk) powder,https://www.webmd.com//drugs/2/drug-18480/lactobacillus-acidophilus-bulk-powder/details
lactobacillus acidophilus 100 million cell capsule,https://www.webmd.com//drugs/2/drug-76670-361/acidophilus/details
"lactobacillus acidophilus, bulgaricus 100 million cell granules packet antidiarrheal formulations with gut flora microorganisms",https://www.webmd.com//drugs/2/drug-76673-1275/lactobacillus-acidoph-l-bulgar-granules-in-packet/details
lactobacillus combination no.4 capsule,https://www.webmd.com//drugs/2/drug-157892-1275/lactobacillus-combination-no-4-capsule/details
"lactobacillus combo no.13 capsule,delayed release (enteric coated) (capsule,delayed (e.c.))",https://www.webmd.com//drugs/2/drug-167591-1275/lactobacillus-combo-no-13-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lactobacillus crispatus-k.marxianus 5.02 billion cell capsule,del rel",https://www.webmd.com//drugs/2/drug-185912-1275/lactobac-crispatus-k-marxianus-capsule-delayed-release-enteric-coated-capsule-delayed-e-c/details
"lactobacillus reuteri drops, suspension",https://www.webmd.com//drugs/2/drug-20132-1275/lactobacillus-reuteri-drops-suspension/details
"lactobacillus rhamnosus gg capsule, sprinkle",https://www.webmd.com//drugs/2/drug-18145-1275/lactobacillus-rhamnosus-gg-capsule-sprinkle/details
lactobacillus-bifidobacterium-s.thermophilus 3 billion cell capsule,https://www.webmd.com//drugs/2/drug-182874-1275/lactobac-66-bifido-4-s-thermo-capsule/details
lactoferrin 250 mg capsule,https://www.webmd.com//drugs/2/drug-184790/lactoferrin/details
lactose (bulk) powder,https://www.webmd.com//drugs/2/drug-63493/lactose-bulk-powder/details
lactose fast acting,https://www.webmd.com//drugs/2/drug-149546-644/lactose-fast-acting/details
lactose fast acting relief,https://www.webmd.com//drugs/2/drug-167837-644/lactose-fast-acting-relief/details
lactulose,https://www.webmd.com//drugs/2/drug-3367-7202/lactulose/details
"lactulose solution, laxatives",https://www.webmd.com//drugs/2/drug-3367-8109/lactulose-solution-laxatives/details
lagevrio (eua) 200 mg capsule covid-19 (sars-cov-2) antiviral agents-nucleotide analog,https://www.webmd.com//drugs/2/drug-184141-2385/lagevrio-eua/details
lamictal,https://www.webmd.com//drugs/2/drug-8486-4217/lamictal/details
lamictal (blue),https://www.webmd.com//drugs/2/drug-92412-7217/lamictal-blue/details
lamictal (green),https://www.webmd.com//drugs/2/drug-92413-7217/lamictal-green/details
lamictal (orange),https://www.webmd.com//drugs/2/drug-92393-7217/lamictal-orange/details
lamictal odt,https://www.webmd.com//drugs/2/drug-152380-1199/lamictal-odt/details
lamictal odt (blue),https://www.webmd.com//drugs/2/drug-152382-1199/lamictal-odt-blue/details
lamictal odt (green),https://www.webmd.com//drugs/2/drug-152381-1199/lamictal-odt-green/details
lamictal odt (orange),https://www.webmd.com//drugs/2/drug-152383-1199/lamictal-odt-orange/details
lamictal tablet,https://www.webmd.com//drugs/2/drug-8486-7217/lamictal-tablet/details
lamictal xr,https://www.webmd.com//drugs/2/drug-152483-1205/lamictal-xr/details
lamictal xr (blue),https://www.webmd.com//drugs/2/drug-152484-1205/lamictal-xr-blue/details
lamictal xr (green),https://www.webmd.com//drugs/2/drug-152485-1205/lamictal-xr-green/details
lamictal xr (orange),https://www.webmd.com//drugs/2/drug-152486-1205/lamictal-xr-orange/details
lamisil af 1 % topical powder,https://www.webmd.com//drugs/2/drug-148786-643/lamisil-af-1-powder/details
lanacane first aid aerosol,https://www.webmd.com//drugs/2/drug-108594/lanacane-first-aid-aerosol/details
lanaflex 33 gram-253 kcal/100 gram oral powder packet,https://www.webmd.com//drugs/2/drug-148369/lanaflex-33-gram-253-kcal-100-gram-powder-packet/details
lanashield 50 % topical ointment,https://www.webmd.com//drugs/2/drug-186835-164/lanashield-ointment/details
lanolin alcohol wax,https://www.webmd.com//drugs/2/drug-157489/lanolin-alcohol-wax/details
lanolin wax,https://www.webmd.com//drugs/2/drug-158805/lanolin-wax/details
lanolin-mineral oil lotion,https://www.webmd.com//drugs/2/drug-76170-164/lanolin-mineral-oil-lotion/details
lanolin-propylene glycol-pegs miscellaneous,https://www.webmd.com//drugs/2/drug-63310/lanolin-propylene-glycol-pegs-miscellaneous/details
lanoxin,https://www.webmd.com//drugs/2/drug-8482-8023/lanoxin/details
lanoxin ampul,https://www.webmd.com//drugs/2/drug-8481/lanoxin-ampul/details
lanoxin pediatric ampul,https://www.webmd.com//drugs/2/drug-53496/lanoxin-pediatric-ampul/details
lanreotide 120 mg/0.5 ml subcutaneous syringe somatostatic agents,https://www.webmd.com//drugs/2/drug-149274-1031/lanreotide-syringe/details
lansoprazol-amoxicil-clarithro,https://www.webmd.com//drugs/2/drug-5562-7143/lansoprazol-amoxicil-clarithro/details
lansoprazole,https://www.webmd.com//drugs/2/drug-11450-9143/lansoprazole/details
lansoprazole (bulk) 100 % powder,https://www.webmd.com//drugs/2/drug-149012/lansoprazole-bulk-100-powder/details
"lansoprazole tablet,disintegrating,delayed release",https://www.webmd.com//drugs/2/drug-11450-3250/lansoprazole-tablet-disintegrating-delayed-release/details
"lanthanum 1,000 mg oral powder packet",https://www.webmd.com//drugs/2/drug-92199-1703/lanthanum-powder-packet/details
"lanthanum tablet, chewable",https://www.webmd.com//drugs/2/drug-92199-565/lanthanum-tablet-chewable/details
lantiseptic skin protectant 50 % cream,https://www.webmd.com//drugs/2/drug-7682-164/lantiseptic-cream/details
lantus solostar insulin pen,https://www.webmd.com//drugs/2/drug-148652-7037/lantus-solostar-insulin-pen/details
lantus vial,https://www.webmd.com//drugs/2/drug-20815-7037/lantus-vial/details
lapatinib 250 mg tablet antineoplastic - protein-tyrosine kinase inhibitors,https://www.webmd.com//drugs/2/drug-147806-927/lapatinib-tablet/details
