name,url
goji,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1025/goji
golden ragwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-669/golden-ragwort
goldenrod,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-84/goldenrod
goldenseal,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-943/goldenseal
goldthread,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-471/goldthread
gossypol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-106/gossypol
gotu kola,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-753/gotu-kola
goutweed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-22/goutweed
grains of paradise,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-670/grains-of-paradise
grape,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-472/grape
grapefruit,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-946/grapefruit
gravel root,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-672/gravel-root
graviola,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1054/graviola
great plantain,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-677/great-plantain
greater burnet,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-673/greater-burnet
greater celandine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-676/greater-celandine
greek sage,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-150/greek-sage
green coffee,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1264/green-coffee
green tea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-960/green-tea
griffonia simplicifolia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1608/griffonia-simplicifolia
ground ivy,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-26/ground-ivy
ground pine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-678/ground-pine
groundsel,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-301/groundsel
guaiac wood,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-478/guaiac-wood
guar gum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-919/guar-gum
guarana,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-935/guarana
guarumo,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1480/guarumo
guava,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1133/guava
guggul,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-591/guggul
gum arabic,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-268/gum-arabic
gumweed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-167/gumweed
gymnema,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-841/gymnema
halodrol-50  [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1660/halodrol-50-%5bfast-facts%5d
haronga,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-598/haronga
hartstongue,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-486/hartstongue
hawaiian baby woodrose,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-325/hawaiian-baby-woodrose
hawthorn,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-527/hawthorn
hazelnut,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-865/hazelnut
heart's ease,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-170/hearts-ease
heather,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-489/heather
hedge mustard,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-601/hedge-mustard
hedge-hyssop,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-161/hedge-hyssop
hemlock,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-949/hemlock
hemlock water dropwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-928/hemlock-water-dropwort
hemp,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1605/hemp
hemp agrimony,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-491/hemp-agrimony
hempnettle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-603/hempnettle
henbane,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-82/henbane
henna,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-854/henna
herb paris,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-163/herb-paris
herb robert,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-24/herb-robert
hercules club,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-72/hercules-club
hesperidin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1033/hesperidin
hexadrone - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1635/hexadrone-%5bfast-facts%5d
hibiscus sabdariffa,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-211/hibiscus-sabdariffa
higenamine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1265/higenamine
histidine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-467/histidine
holly,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-511/holly
hollyhock,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-610/hollyhock
holy basil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1101/holy-basil
homotaurine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1251/homotaurine
honey,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-738/honey
honeysuckle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-512/honeysuckle
hoodia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1079/hoodia
hops,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-856/hops
hordenine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1528/hordenine
horny goat weed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-699/horny-goat-weed
horse chestnut,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1055/horse-chestnut
horsemint,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-920/horsemint
horseradish,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-257/horseradish
horsetail,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-843/horsetail
hound's tongue,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-514/hounds-tongue
houseleek,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-515/houseleek
hu zhang,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1111/hu-zhang
humic acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1129/humic-acid
huperzine a,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-764/huperzine-a
hyacinth bean,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1482/hyacinth-bean
hyaluronic acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1062/hyaluronic-acid
hydrangea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-663/hydrangea
hydrazine sulfate,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-172/hydrazine-sulfate
hydroxymethylbutyrate (hmb),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-45/hydroxymethylbutyrate-hmb
hyperimmune egg,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1130/hyperimmune-egg
hyssop,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-258/hyssop
iboga,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-440/iboga
iceland moss,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-516/iceland-moss
idebenone,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1078/idebenone
ignatius bean,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-134/ignatius-bean
immortelle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-64/immortelle
indian cassia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1554/indian-cassia
indian gooseberry,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-784/indian-gooseberry
indian long pepper,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-369/indian-long-pepper
indian snakeroot,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-787/indian-snakeroot
indigo pulchra,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1584/indigo-pulchra
indium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1158/indium
indole-3-carbinol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1027/indole-3-carbinol
inosine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-704/inosine
inositol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-299/inositol
inositol nicotinate,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-742/inositol-nicotinate
inulin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1048/inulin
iodine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-35/iodine
ip-6,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-775/ip-6
ipecac,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-157/ipecac
iporuru,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-66/iporuru
ipriflavone,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-310/ipriflavone
iron,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-912/iron
irvingia gabonensis,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1252/irvingia-gabonensis
isatis,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-911/isatis
isopropylnorsynephrine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1642/isopropylnorsynephrine
ivy gourd,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1104/ivy-gourd
jaborandi,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-261/jaborandi
jackfruit,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1487/jackfruit
jalap,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-288/jalap
jamaican dogwood,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-529/jamaican-dogwood
jambolan,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-530/jambolan
japanese apricot,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1128/japanese-apricot
japanese mint,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-616/japanese-mint
japanese persimmon,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1116/japanese-persimmon
jasmine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-617/jasmine
java tea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-707/java-tea
javanese turmeric,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-532/javanese-turmeric
jenny craig diet,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1282/jenny-craig-diet
jequirity,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-836/jequirity
jewelweed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-533/jewelweed
jiaogulan,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-265/jiaogulan
jimson weed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-921/jimson-weed
job's tears,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1164/jobs-tears
jojoba,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-618/jojoba
juniper,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-724/juniper
justicia pectoralis,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1526/justicia-pectoralis
k2/spice,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1576/k2-spice
kale,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1484/kale
kamala,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-534/kamala
kaolin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-44/kaolin
karaya gum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-535/karaya-gum
kava,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-872/kava
kefir,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1056/kefir
ketogenic diet,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1559/ketogenic-diet
khat,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-536/khat
khella,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1034/khella
kinetin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-762/kinetin
kiwi,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-944/kiwi
knotweed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-537/knotweed
kohlrabi,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1485/kohlrabi
kombucha,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-538/kombucha
korean pine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1507/korean-pine
kousso,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-922/kousso
kratom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1513/kratom
krill oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1172/krill-oil
kudzu,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-750/kudzu
l-arginine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-875/l-arginine
l-carnitine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1026/l-carnitine
l-citrulline,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1245/l-citrulline
l-cysteine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1692/l-cysteine
l-ornithine-l-aspartate,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1556/l-ornithine-l-aspartate
l-tryptophan,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-326/l-tryptophan
labdanum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-284/labdanum
laburnum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-327/laburnum
lactase,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-540/lactase
lactic acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1686/lactic-acid
lacticaseibacillus casei,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1670/lacticaseibacillus-casei
lacticaseibacillus paracasei,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1668/lacticaseibacillus-paracasei
lacticaseibacillus rhamnosus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1671/lacticaseibacillus-rhamnosus
lactiplantibacillus pentosus [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1669/lactiplantibacillus-pentosus-%5bfast-facts%5d
lactiplantibacillus plantarum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1672/lactiplantibacillus-plantarum
lactobacillus acidophilus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-790/lactobacillus-acidophilus
lactobacillus crispatus [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1673/lactobacillus-crispatus-%5bfast-facts%5d
lactobacillus delbrueckii [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1674/lactobacillus-delbrueckii-%5bfast-facts%5d
lactobacillus gasseri [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1675/lactobacillus-gasseri-%5bfast-facts%5d
lactobacillus helveticus [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1676/lactobacillus-helveticus-%5bfast-facts%5d
lactobacillus jensenii [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1677/lactobacillus-jensenii-%5bfast-facts%5d
lactobacillus johnsonii [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1678/lactobacillus-johnsonii-%5bfast-facts%5d
lactoferrin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-49/lactoferrin
lady's bedstraw,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-145/ladys-bedstraw
laminaria,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-542/laminaria
larch arabinogalactan,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-974/larch-arabinogalactan
larch turpentine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-629/larch-turpentine
lathyrus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-543/lathyrus
latilactobacillus sakei [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1679/latilactobacillus-sakei-%5bfast-facts%5d
laurelwood,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-782/laurelwood
lauric acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1138/lauric-acid
lavender,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-838/lavender
lavender cotton,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-698/lavender-cotton
laxogenin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1567/laxogenin
lecithin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-966/lecithin
lemon,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-545/lemon
lemon balm,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-437/lemon-balm
lemon eucalyptus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1108/lemon-eucalyptus
lemon verbena,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-632/lemon-verbena
lemongrass,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-719/lemongrass
lentinan,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-763/lentinan
lesser celandine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-546/lesser-celandine
levant berry,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-547/levant-berry
levilactobacillus brevis [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1680/levilactobacillus-brevis-%5bfast-facts%5d
licorice,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-881/licorice
ligandrol - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1650/ligandrol-%5bfast-facts%5d
ligilactobacillus salivarius [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1681/ligilactobacillus-salivarius-%5bfast-facts%5d
lily-of-the-valley,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-289/lily-of-the-valley
lime,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-548/lime
limonene,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1105/limonene
limosilactobacillus fermentum [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1682/limosilactobacillus-fermentum-%5bfast-facts%5d
limosilactobacillus reuteri,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1684/limosilactobacillus-reuteri
linden,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-550/linden
lingonberry,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-813/lingonberry
lion's mane mushroom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1536/lions-mane-mushroom
lipase,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-203/lipase
lithium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1065/lithium
liver extract,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1010/liver-extract
liverwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-37/liverwort
lobelia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-231/lobelia
logwood,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-552/logwood
lorenzo's oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-255/lorenzos-oil
lotus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-124/lotus
lousewort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1505/lousewort
lovage,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-725/lovage
luffa,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-194/luffa
lunasin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1617/lunasin
lungmoss,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-120/lungmoss
lungwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-216/lungwort
lupin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1570/lupin
lutein,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-754/lutein
lychee,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1508/lychee
lycopene,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-554/lycopene
lysine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-237/lysine
m1-4add [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1659/m1-4add-%5bfast-facts%5d
maca,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-555/maca
macadamia nut,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1100/macadamia-nut
mace,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1530/mace
madagascar periwinkle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-637/madagascar-periwinkle
madder,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-557/madder
magnesium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-998/magnesium
magnolia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-188/magnolia
maidenhair fern,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-559/maidenhair-fern
maitake mushroom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-560/maitake-mushroom
malabar nut,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1/malabar-nut
male fern,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-720/male-fern
malic acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1495/malic-acid
mallow,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-192/mallow
manaca,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-562/manaca
manchurian thorn,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1496/manchurian-thorn
manganese,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-182/manganese
mangosteen,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1081/mangosteen
manna,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-110/manna
maqui,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1257/maqui
maral root,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1467/maral-root
maritime pine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1019/maritime-pine
marjoram,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-563/marjoram
marsh blazing star,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-173/marsh-blazing-star
marsh labrador tea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-114/marsh-labrador-tea
marsh marigold,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-655/marsh-marigold
marshmallow,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-774/marshmallow
masterwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-564/masterwort
mastic,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-565/mastic
meadowsweet,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-108/meadowsweet
mediterranean diet,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1391/mediterranean-diet
medium chain triglycerides (mcts),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-915/medium-chain-triglycerides-mcts
melanotan,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-884/melanotan
melatonin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-940/melatonin
mentabolan [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1658/mentabolan-%5bfast-facts%5d
mercury herb,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-567/mercury-herb
mesoglycan,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1012/mesoglycan
methasterone [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1657/methasterone-%5bfast-facts%5d
methionine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-42/methionine
methoxydienone - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1636/methoxydienone-%5bfast-facts%5d
methoxylated flavones,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1086/methoxylated-flavones
methyldiazinol - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1637/methyldiazinol-%5bfast-facts%5d
methylstenbolone - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1638/methylstenbolone-%5bfast-facts%5d
methylsulfonylmethane (msm),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-522/methylsulfonylmethane-msm
methylsynephrine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1577/methylsynephrine
mezereon,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-568/mezereon
milk thistle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-138/milk-thistle
